# C4 ResNet1D 8方法对比
# ResNet1D 实验数: 30
# InceptionTime 实验数: 30

## 详细数据（每实验×方法）
arch,pair,seed,method,n_id,n_ood,id_acc,ood_acc,id_deltaECE,ood_deltaECE,ood_ci_lo,ood_ci_hi,ood_ci_width,decay,id_ood_gap,support
resnet1d,ptbxl_cpsc,46,vector,2120,2057,0.7108490566037736,0.5318424890617404,0.03018871278911288,0.000737933513235256,-0.004576073798083792,0.007231926290400936,0.011808000088484727,-0.029450779275877623,-0.029450779275877623,0
resnet1d,ptbxl_cpsc,46,matrix,2120,2057,0.7108490566037736,0.5318424890617404,0.0346796094676199,0.004255579742850596,-0.0038516115933453264,0.014517723014322383,0.01836933460766771,-0.030424029724769305,-0.030424029724769305,0
resnet1d,ptbxl_cpsc,46,dirichlet,2120,2057,0.7108490566037736,0.5318424890617404,0.03509788891177853,0.0042707734822018395,-0.003987955476913824,0.01440293892601113,0.018390894402924955,-0.03082711542957669,-0.03082711542957669,0
resnet1d,ptbxl_cpsc,46,em_prior,2120,2057,0.7108490566037736,0.5318424890617404,0.04068451774848737,0.037955827312919965,0.023836550431982198,0.05269747051888299,0.02886092008690079,-0.0027286904355674074,-0.0027286904355674074,1
resnet1d,ptbxl_cpsc,46,bbse_prior,2120,2057,0.7108490566037736,0.5318424890617404,0.030476615583884793,0.03836511861199457,0.022786051456053835,0.054380993829600266,0.03159494237354643,0.007888503028109776,0.007888503028109776,1
resnet1d,chapman_ptbxl,42,ts,4050,2172,0.8807407407407407,0.5584714548802947,-0.0031184474378102775,0.030877642434468888,0.028475623480934496,0.03173551302714954,0.003259889546215044,0.033996089872279166,0.033996089872279166,1
resnet1d,chapman_ptbxl,42,platt,4050,2172,0.8807407407407407,0.5584714548802947,0.001938736676284544,0.027163321118839207,0.025943231697885094,0.028987375818537355,0.003044144120652261,0.02522458444255466,0.02522458444255466,1
resnet1d,chapman_ptbxl,42,isotonic,4050,2172,0.8807407407407407,0.5584714548802947,0.001306514877984664,0.01668963419633329,0.012803817034792964,0.019663962118246708,0.006860145083453744,0.015383119318348628,0.015383119318348628,1
resnet1d,chapman_ptbxl,42,vector,4050,2172,0.8807407407407407,0.5584714548802947,0.002333029038355257,0.025315384611975078,0.02400350289600276,0.02712038833628778,0.00311688544028502,0.02298235557361982,0.02298235557361982,1
resnet1d,chapman_ptbxl,42,matrix,4050,2172,0.8807407407407407,0.5584714548802947,0.0012254429715435645,0.024648673932042786,0.022221301115342783,0.028154849744529937,0.005933548629187154,0.02342323096049922,0.02342323096049922,1
resnet1d,chapman_ptbxl,42,dirichlet,4050,2172,0.8807407407407407,0.5584714548802947,0.0010640015401705838,0.024993251210719547,0.02261040888616101,0.028531992136010167,0.005921583249849156,0.023929249670548963,0.023929249670548963,1
resnet1d,chapman_ptbxl,42,em_prior,4050,2172,0.8807407407407407,0.5584714548802947,0.05705723927947551,0.04348874556265164,0.034490950090748984,0.05404429172133924,0.019553341630590255,-0.013568493716823865,-0.013568493716823865,1
resnet1d,chapman_ptbxl,42,bbse_prior,4050,2172,0.8807407407407407,0.5584714548802947,0.1370270969437401,0.0468444394464928,0.03749232776389392,0.05550794230216825,0.018015614538274334,-0.0901826574972473,-0.0901826574972473,1
resnet1d,chapman_ptbxl,43,ts,4050,2172,0.8795061728395062,0.5478821362799263,0.012800950351547338,0.029094920575351985,0.028494207741659998,0.02976582648127743,0.001271618739617432,0.016293970223804646,0.016293970223804646,1
resnet1d,chapman_ptbxl,43,platt,4050,2172,0.8795061728395062,0.5478821362799263,0.012240380508665874,0.032121051920980914,0.030630611432157506,0.03351567150605985,0.0028850600739023444,0.01988067141231504,0.01988067141231504,1
resnet1d,chapman_ptbxl,43,isotonic,4050,2172,0.8795061728395062,0.5478821362799263,0.013010706826496972,0.01846683442858499,0.01589923347949299,0.020748398319520148,0.0048491648400271585,0.0054561276020880164,0.0054561276020880164,1
resnet1d,chapman_ptbxl,43,vector,4050,2172,0.8795061728395062,0.5478821362799263,0.011495240939616784,0.034426212470142215,0.03293691963205352,0.03626583411030015,0.003328914478246625,0.02293097153052543,0.02293097153052543,1
resnet1d,chapman_ptbxl,43,matrix,4050,2172,0.8795061728395062,0.5478821362799263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnet1d,chapman_ptbxl,43,dirichlet,4050,2172,0.8795061728395062,0.5478821362799263,0.01370969897268122,0.01092988483696461,0.007036799106137923,0.014619612290582486,0.007582813184444563,-0.00277981413571661,-0.00277981413571661,1
resnet1d,chapman_ptbxl,43,em_prior,4050,2172,0.8795061728395062,0.5478821362799263,0.03477217277933202,-0.003219725580360988,-0.011900207549595641,0.004842918862169772,0.016743126411765414,-0.03799189835969301,-0.03799189835969301,0
resnet1d,chapman_ptbxl,43,bbse_prior,4050,2172,0.8795061728395062,0.5478821362799263,0.025148677852357693,-0.025245052661082817,-0.03507116489393715,-0.018095655137018527,0.01697550975691862,-0.05039373051344051,-0.05039373051344051,0
resnet1d,chapman_ptbxl,44,ts,4050,2172,0.882962962962963,0.5377532228360957,0.005898342702240803,0.017220026296650676,0.01681493266542008,0.017612390557254665,0.0007974578918345833,0.011321683594409873,0.011321683594409873,1
resnet1d,chapman_ptbxl,44,platt,4050,2172,0.882962962962963,0.5377532228360957,0.005543145923802383,0.01602884544642566,0.014656509177001738,0.01776078327295498,0.0031042740959532425,0.010485699522623277,0.010485699522623277,1
resnet1d,chapman_ptbxl,44,isotonic,4050,2172,0.882962962962963,0.5377532228360957,0.0028858141416096585,0.015606441422547801,0.01320395683103632,0.01789271678287256,0.004688759951836241,0.012720627280938143,0.012720627280938143,1
resnet1d,chapman_ptbxl,44,vector,4050,2172,0.882962962962963,0.5377532228360957,0.006432617575485912,0.02076139684694933,0.018387609989178436,0.023656751366515485,0.0052691413773370485,0.01432877927146342,0.01432877927146342,1
resnet1d,chapman_ptbxl,44,matrix,4050,2172,0.882962962962963,0.5377532228360957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnet1d,chapman_ptbxl,44,dirichlet,4050,2172,0.882962962962963,0.5377532228360957,0.006677188923870472,0.008580310309615174,0.006009684455470013,0.011133435692162227,0.005123751236692215,0.0019031213857447025,0.0019031213857447025,1
resnet1d,chapman_ptbxl,44,em_prior,4050,2172,0.882962962962963,0.5377532228360957,0.10607739043044187,-0.04558853315997746,-0.057611511776318465,-0.03305411500568443,0.024557396770634038,-0.15166592359041933,-0.15166592359041933,0
resnet1d,chapman_ptbxl,44,bbse_prior,4050,2172,0.882962962962963,0.5377532228360957,0.027992857441406033,-0.0093313209376224,-0.019872023354088088,0.0015586893528236785,0.021430712706911766,-0.03732417837902843,-0.03732417837902843,0
resnet1d,chapman_ptbxl,45,ts,4050,2172,0.8187654320987654,0.5041436464088398,-0.0010341677396375985,-0.0035668879401379583,-0.0036401453848104942,-0.0034776032425225373,0.00016254214228795692,-0.00253272020050036,-0.00253272020050036,0
resnet1d,chapman_ptbxl,45,platt,4050,2172,0.8187654320987654,0.5041436464088398,0.005836121067286471,0.007082961881811511,0.001311099996147981,0.009643440318178974,0.008332340322030993,0.0012468408145250402,0.0012468408145250402,1
resnet1d,chapman_ptbxl,45,isotonic,4050,2172,0.8187654320987654,0.5041436464088398,0.0009025726831442676,-0.0041297849412072485,-0.00791713554763034,-0.0003461528261861976,0.007570982721444142,-0.005032357624351516,-0.005032357624351516,0
resnet1d,chapman_ptbxl,45,vector,4050,2172,0.8187654320987654,0.5041436464088398,0.0015448562987097209,-0.0025954804814621313,-0.006864670585264371,0.0006794047110702121,0.007544075296334583,-0.004140336780171852,-0.004140336780171852,0
resnet1d,chapman_ptbxl,45,matrix,4050,2172,0.8187654320987654,0.5041436464088398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnet1d,chapman_ptbxl,45,dirichlet,4050,2172,0.8187654320987654,0.5041436464088398,0.000980430332870822,-0.005014314322374869,-0.012794745170078238,-0.00040519824549629994,0.012389546924581938,-0.005994744655245691,-0.005994744655245691,0
resnet1d,chapman_ptbxl,45,em_prior,4050,2172,0.8187654320987654,0.5041436464088398,0.10375143144275228,0.018888493560699993,0.0036022830235347943,0.03440010961212161,0.030797826588586815,-0.08486293788205229,-0.08486293788205229,1
resnet1d,chapman_ptbxl,45,bbse_prior,4050,2172,0.8187654320987654,0.5041436464088398,0.06877323498286064,-0.01447275490260258,-0.02706956502306757,-0.002316317824141834,0.024753247198925736,-0.08324598988546322,-0.08324598988546322,0
resnet1d,chapman_ptbxl,46,ts,4050,2172,0.8849382716049383,0.5621546961325967,-0.004249225926712775,0.014890968848598418,0.013890797753952949,0.015356177903984773,0.0014653801500318243,0.019140194775311193,0.019140194775311193,1
resnet1d,chapman_ptbxl,46,platt,4050,2172,0.8849382716049383,0.5621546961325967,-6.657866699348244e-05,0.01126020315316234,0.00871074990776479,0.014046557236359336,0.005335807328594545,0.011326781820155823,0.011326781820155823,1
resnet1d,chapman_ptbxl,46,isotonic,4050,2172,0.8849382716049383,0.5621546961325967,-0.00030926853338303015,-0.003895413114349683,-0.007487040727634509,-0.00016992110409717886,0.007317119623537331,-0.0035861445809666527,-0.0035861445809666527,0
resnet1d,chapman_ptbxl,46,vector,4050,2172,0.8849382716049383,0.5621546961325967,0.0028209708457164542,0.001008014988663819,-0.002308926785242079,0.005261002601265616,0.007569929386507695,-0.0018129558570526352,-0.0018129558570526352,0
resnet1d,chapman_ptbxl,46,matrix,4050,2172,0.8849382716049383,0.5621546961325967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnet1d,chapman_ptbxl,46,dirichlet,4050,2172,0.8849382716049383,0.5621546961325967,0.002818602993994883,-0.005732792911304879,-0.009899298537611784,-0.0016605402458931657,0.008238758291718619,-0.008551395905299762,-0.008551395905299762,0
resnet1d,chapman_ptbxl,46,em_prior,4050,2172,0.8849382716049383,0.5621546961325967,0.07257565580262697,0.07101628373782992,0.06329928463628082,0.07873966042014457,0.015440375783863758,-0.001559372064797046,-0.001559372064797046,1
resnet1d,chapman_ptbxl,46,bbse_prior,4050,2172,0.8849382716049383,0.5621546961325967,-0.04729994559219031,-0.10163505500584308,-0.11023894199440244,-0.09252377192687855,0.01771517006752389,-0.05433510941365277,-0.05433510941365277,0
resnet1d,chapman_cpsc,42,ts,3958,2057,0.9024759979787772,0.5576081672338357,0.00019666938536486156,0.02053640820981295,0.019987466160863332,0.02106460760614798,0.0010771414452846496,0.02033973882444809,0.02033973882444809,1
resnet1d,chapman_cpsc,42,platt,3958,2057,0.9024759979787772,0.5576081672338357,6.957177175629173e-05,0.018624673541250747,0.01712634297649304,0.021970964131158604,0.004844621154665565,0.018555101769494455,0.018555101769494455,1
resnet1d,chapman_cpsc,42,isotonic,3958,2057,0.9024759979787772,0.5576081672338357,-0.006660285046085573,0.02487760065271294,0.022862099388080287,0.0284292941840059,0.005567194795925615,0.031537885698798514,0.031537885698798514,1
resnet1d,chapman_cpsc,42,vector,3958,2057,0.9024759979787772,0.5576081672338357,0.0007843769537197714,0.019045099461456272,0.014448934512117683,0.025399673546132262,0.010950739034014579,0.0182607225077365,0.0182607225077365,1
resnet1d,chapman_cpsc,42,matrix,3958,2057,0.9024759979787772,0.5576081672338357,0.004131181462328678,0.01435278803551987,0.010916269247616359,0.018904438282864443,0.007988169035248084,0.010221606573191192,0.010221606573191192,1
resnet1d,chapman_cpsc,42,dirichlet,3958,2057,0.9024759979787772,0.5576081672338357,0.004197123136331813,0.01431433676060484,0.011222637117432429,0.018462556185482315,0.007239919068049886,0.010117213624273027,0.010117213624273027,1
resnet1d,chapman_cpsc,42,em_prior,3958,2057,0.9024759979787772,0.5576081672338357,-0.0019394933945247658,0.007307099127933481,0.002579754503656702,0.01188064511713028,0.009300890613473578,0.009246592522458246,0.009246592522458246,1
resnet1d,chapman_cpsc,42,bbse_prior,3958,2057,0.9024759979787772,0.5576081672338357,-0.011440028083694096,0.030892370980432904,0.026213197389031117,0.03719596570221621,0.010982768313185096,0.042332399064127,0.042332399064127,1
resnet1d,chapman_cpsc,43,ts,3958,2057,0.8900960080848913,0.47788040836169177,0.00025650981714465254,-0.0005998975836566944,-0.0006137571893797822,-0.0005856921373880164,2.8065051991765788e-05,-0.000856407400801347,-0.000856407400801347,0
resnet1d,chapman_cpsc,43,platt,3958,2057,0.8900960080848913,0.47788040836169177,-0.00217777969997383,0.00851288519861021,0.0046457267435155184,0.013618003901348805,0.008972277157833285,0.01069066489858404,0.01069066489858404,1
resnet1d,chapman_cpsc,43,isotonic,3958,2057,0.8900960080848913,0.47788040836169177,0.0019227371387744545,0.01006411436101462,0.0034634987047610566,0.01799862813897644,0.014535129434215383,0.008141377222240165,0.008141377222240165,1
resnet1d,chapman_cpsc,43,vector,3958,2057,0.8900960080848913,0.47788040836169177,-0.001629259970664737,0.0064988671693761435,0.002088965937416079,0.01152373730469034,0.009434771367274261,0.00812812714004088,0.00812812714004088,1
resnet1d,chapman_cpsc,43,matrix,3958,2057,0.8900960080848913,0.47788040836169177,0.0015599265334240563,-0.0015204303063484637,-0.008724368823075094,0.005231283300314125,0.013955652123389218,-0.00308035683977252,-0.00308035683977252,0
resnet1d,chapman_cpsc,43,dirichlet,3958,2057,0.8900960080848913,0.47788040836169177,0.0013269125750761009,-0.0009955640446152048,-0.006959037130429904,0.006132653369447773,0.013091690499877677,-0.0023224766196913056,-0.0023224766196913056,0
resnet1d,chapman_cpsc,43,em_prior,3958,2057,0.8900960080848913,0.47788040836169177,-0.04143504266885378,-0.047543421303588795,-0.05111751115251836,-0.044261578788406315,0.006855932364112048,-0.006108378634735012,-0.006108378634735012,0
resnet1d,chapman_cpsc,43,bbse_prior,3958,2057,0.8900960080848913,0.47788040836169177,-0.005315294419079408,-0.0019310422802417682,-0.0058230417499400685,0.0019547525714873476,0.007777794321427416,0.00338425213883764,0.00338425213883764,0
resnet1d,chapman_cpsc,44,ts,3958,2057,0.883021728145528,0.5512882839086047,-0.0006898933621162732,0.007779057570527825,0.007525345124130086,0.008006187167092704,0.00048084204296261826,0.008468950932644098,0.008468950932644098,1
resnet1d,chapman_cpsc,44,platt,3958,2057,0.883021728145528,0.5512882839086047,0.004801600441500653,0.006010828661807799,0.003373363743631694,0.00785085378018679,0.004477490036555096,0.0012092282203071455,0.0012092282203071455,1
resnet1d,chapman_cpsc,44,isotonic,3958,2057,0.883021728145528,0.5512882839086047,0.0028360504626709013,-0.0038952164338508233,-0.006458703523864636,-0.0014878879652234737,0.004970815558641163,-0.0067312668965217246,-0.0067312668965217246,0
resnet1d,chapman_cpsc,44,vector,3958,2057,0.883021728145528,0.5512882839086047,0.006417426930688983,0.00704711933160429,0.004285760174073488,0.009093657223980032,0.004807897049906544,0.0006296924009153073,0.0006296924009153073,1
resnet1d,chapman_cpsc,44,matrix,3958,2057,0.883021728145528,0.5512882839086047,0.010385622406940687,-0.007745690678351791,-0.010433685423647143,-0.004877853804488658,0.0055558316191584856,-0.018131313085292478,-0.018131313085292478,0
resnet1d,chapman_cpsc,44,dirichlet,3958,2057,0.883021728145528,0.5512882839086047,0.01012180140926983,-0.007933640590053748,-0.010630451013161341,-0.005061700793724134,0.005568750219437207,-0.018055441999323577,-0.018055441999323577,0
resnet1d,chapman_cpsc,44,em_prior,3958,2057,0.883021728145528,0.5512882839086047,0.02685315442280676,0.04295727785838588,0.03574438261866904,0.05075330311303458,0.015008920494365544,0.01610412343557912,0.01610412343557912,1
resnet1d,chapman_cpsc,44,bbse_prior,3958,2057,0.883021728145528,0.5512882839086047,0.006376456874923216,0.027508027692304565,0.021681874801409887,0.03371403501230039,0.012032160210890507,0.02113157081738135,0.02113157081738135,1
resnet1d,chapman_cpsc,45,ts,3958,2057,0.8951490651844366,0.5721925133689839,-0.001559547880105509,0.02713105503504387,0.02634834237540046,0.02793722422295097,0.0015888818475505093,0.028690602915149382,0.028690602915149382,1
resnet1d,chapman_cpsc,45,platt,3958,2057,0.8951490651844366,0.5721925133689839,0.003907661287402418,0.0074678700151526445,0.004072106785829058,0.010854753920555292,0.006782647134726234,0.003560208727750227,0.003560208727750227,1
resnet1d,chapman_cpsc,45,isotonic,3958,2057,0.8951490651844366,0.5721925133689839,0.0041623788442300995,0.005095554279684222,0.0014340198538477984,0.008779946440489454,0.007345926586641656,0.0009331754354541229,0.0009331754354541229,1
resnet1d,chapman_cpsc,45,vector,3958,2057,0.8951490651844366,0.5721925133689839,0.004566790898082868,0.006933396040571416,0.003780732601559098,0.010114520451455753,0.006333787849896655,0.002366605142488548,0.002366605142488548,1
resnet1d,chapman_cpsc,45,matrix,3958,2057,0.8951490651844366,0.5721925133689839,0.004836990887822709,0.01014517285954225,0.005674106792107633,0.01437113228350868,0.008697025491401047,0.005308181971719542,0.005308181971719542,1
resnet1d,chapman_cpsc,45,dirichlet,3958,2057,0.8951490651844366,0.5721925133689839,0.004826543998882856,0.01043711896971522,0.0058873082785049395,0.014772016419575486,0.008884708141070546,0.005610574970832364,0.005610574970832364,1
resnet1d,chapman_cpsc,45,em_prior,3958,2057,0.8951490651844366,0.5721925133689839,0.006288478386797629,-0.009534013694185661,-0.014123380876572606,-0.005021465437012235,0.009101915439560371,-0.01582249208098329,-0.01582249208098329,0
resnet1d,chapman_cpsc,45,bbse_prior,3958,2057,0.8951490651844366,0.5721925133689839,-0.010558884867815865,0.03246707250962527,0.024621047460785597,0.039803098643696494,0.015182051182910897,0.04302595737744114,0.04302595737744114,1
resnet1d,chapman_cpsc,46,ts,3958,2057,0.8893380495199595,0.498784637822071,-0.002409200148816664,0.016865409946776877,0.016249719321714616,0.017390216261683793,0.0011404969399691767,0.01927461009559354,0.01927461009559354,1
resnet1d,chapman_cpsc,46,platt,3958,2057,0.8893380495199595,0.498784637822071,0.001642267410908626,0.013624763487485814,0.009030677899822802,0.01911595526176866,0.010085277361945857,0.011982496076577188,0.011982496076577188,1
resnet1d,chapman_cpsc,46,isotonic,3958,2057,0.8893380495199595,0.498784637822071,6.742861201683957e-05,0.015033707333565682,0.009887886317923675,0.021017105655958438,0.011129219338034763,0.014966278721548843,0.014966278721548843,1
resnet1d,chapman_cpsc,46,vector,3958,2057,0.8893380495199595,0.498784637822071,0.0018373797136285053,0.004812372550143995,-0.0014051743338301746,0.012008057028961638,0.013413231362791812,0.0029749928365154898,0.0029749928365154898,0
resnet1d,chapman_cpsc,46,matrix,3958,2057,0.8893380495199595,0.498784637822071,0.002880991267651984,0.016633024657215223,0.010206441120533167,0.023297499146297737,0.01309105802576457,0.01375203338956324,0.01375203338956324,1
resnet1d,chapman_cpsc,46,dirichlet,3958,2057,0.8893380495199595,0.498784637822071,0.0029202304743238088,0.015562430083222611,0.0092501673914224,0.022862227726610774,0.013612060335188374,0.012642199608898803,0.012642199608898803,1
resnet1d,chapman_cpsc,46,em_prior,3958,2057,0.8893380495199595,0.498784637822071,-0.015702781214013035,-0.026137471207943352,-0.03186821748779812,-0.020097692176196107,0.011770525311602012,-0.010434689993930317,-0.010434689993930317,0
resnet1d,chapman_cpsc,46,bbse_prior,3958,2057,0.8893380495199595,0.498784637822071,-0.050626233775660785,0.05364777066940296,0.045222424344882,0.062053866058279304,0.016831441713397302,0.10427400444506374,0.10427400444506374,1
resnet1d,cpsc_ptbxl,42,ts,2057,2120,0.7544968400583374,0.4042452830188679,0.011350431058683334,0.015045361650726674,0.014790689186620265,0.015320132130520615,0.00052944294390035,0.0036949305920433405,0.0036949305920433405,1
resnet1d,cpsc_ptbxl,42,platt,2057,2120,0.7544968400583374,0.4042452830188679,0.014272654513317645,0.016785566955999698,0.015407800959564079,0.01846009612630702,0.0030522951667429406,0.0025129124426820533,0.0025129124426820533,1
resnet1d,cpsc_ptbxl,42,isotonic,2057,2120,0.7544968400583374,0.4042452830188679,0.00354337644063938,0.009167095014907367,0.006314250413826996,0.012364486283357994,0.006050235869530999,0.005623718574267987,0.005623718574267987,1
resnet1d,cpsc_ptbxl,42,vector,2057,2120,0.7544968400583374,0.4042452830188679,0.015234138178904878,0.019331656311649847,0.017635016277754385,0.021438092104954495,0.00380307582720011,0.004097518132744969,0.004097518132744969,1
resnet1d,cpsc_ptbxl,42,matrix,2057,2120,0.7544968400583374,0.4042452830188679,0.017756050580072673,0.00332789478304496,-0.0004765120450642562,0.006391110722631753,0.0068676227676960095,-0.014428155797027713,-0.014428155797027713,0
resnet1d,cpsc_ptbxl,42,dirichlet,2057,2120,0.7544968400583374,0.4042452830188679,0.017774690514442963,0.0034952272754992797,-2.4577546242014222e-05,0.007156141852898462,0.007180719399140476,-0.014279463238943683,-0.014279463238943683,0
resnet1d,cpsc_ptbxl,42,em_prior,2057,2120,0.7544968400583374,0.4042452830188679,0.001537570161664767,0.02668155123654581,0.018242684849539295,0.03551829750985268,0.017275612660313383,0.02514398107488104,0.02514398107488104,1
resnet1d,cpsc_ptbxl,42,bbse_prior,2057,2120,0.7544968400583374,0.4042452830188679,0.0021492372059837943,0.02776722813389551,0.018944635590446283,0.03819691656423536,0.019252280973789074,0.025617990927911716,0.025617990927911716,1
resnet1d,cpsc_ptbxl,43,ts,2057,2120,0.7632474477394263,0.3877358490566038,0.0048150350518860255,-0.004964346557482957,-0.0050567924507493155,-0.004865264837677873,0.00019152761307144293,-0.009779381609368983,-0.009779381609368983,0
resnet1d,cpsc_ptbxl,43,platt,2057,2120,0.7632474477394263,0.3877358490566038,0.006812472891839158,-0.008800741955779512,-0.010652542437322153,-0.005917799670596055,0.0047347427667260985,-0.01561321484761867,-0.01561321484761867,0
resnet1d,cpsc_ptbxl,43,isotonic,2057,2120,0.7632474477394263,0.3877358490566038,0.004971629629051167,-0.013268982573063748,-0.016367783664588857,-0.009723133327429733,0.006644650337159124,-0.018240612202114915,-0.018240612202114915,0
resnet1d,cpsc_ptbxl,43,vector,2057,2120,0.7632474477394263,0.3877358490566038,0.008548993157860181,-0.01434315897811067,-0.016647204885607756,-0.010993249213855662,0.005653955671752094,-0.02289215213597085,-0.02289215213597085,0
resnet1d,cpsc_ptbxl,43,matrix,2057,2120,0.7632474477394263,0.3877358490566038,0.011103467060905724,-0.022257760388808057,-0.024337138942236474,-0.01962786553238786,0.004709273409848613,-0.03336122744971378,-0.03336122744971378,0
resnet1d,cpsc_ptbxl,43,dirichlet,2057,2120,0.7632474477394263,0.3877358490566038,0.011078061831299665,-0.02208715055237298,-0.024146697017107716,-0.019318079533587364,0.0048286174835203526,-0.03316521238367265,-0.03316521238367265,0
resnet1d,cpsc_ptbxl,43,em_prior,2057,2120,0.7632474477394263,0.3877358490566038,0.012784480333065638,0.018985930409039398,0.009496726952482222,0.027046413555626023,0.0175496866031438,0.006201450075973759,0.006201450075973759,1
resnet1d,cpsc_ptbxl,43,bbse_prior,2057,2120,0.7632474477394263,0.3877358490566038,-0.02709452847570664,0.030177287762947064,0.02422615978446142,0.03811224596937331,0.013886086184911887,0.057271816238653704,0.057271816238653704,1
resnet1d,cpsc_ptbxl,44,ts,2057,2120,0.7637335926105979,0.3929245283018868,-0.003158677289947672,-0.004854540282653919,-0.004946276773129155,-0.004762089569652258,0.0001841872034768965,-0.0016958629927062464,-0.0016958629927062464,0
resnet1d,cpsc_ptbxl,44,platt,2057,2120,0.7637335926105979,0.3929245283018868,0.008990096278008838,-0.013692542259563012,-0.016361818339476683,-0.01096666596513037,0.005395152374346313,-0.02268263853757185,-0.02268263853757185,0
resnet1d,cpsc_ptbxl,44,isotonic,2057,2120,0.7637335926105979,0.3929245283018868,0.00479674654955542,-0.0027726288536855104,-0.006085054377461833,0.000411783812949963,0.006496838190411796,-0.00756937540324093,-0.00756937540324093,0
resnet1d,cpsc_ptbxl,44,vector,2057,2120,0.7637335926105979,0.3929245283018868,0.003886737228198843,-0.023923375194675467,-0.027785643184343525,-0.020002585920793226,0.007783057263550299,-0.02781011242287431,-0.02781011242287431,0
resnet1d,cpsc_ptbxl,44,matrix,2057,2120,0.7637335926105979,0.3929245283018868,0.010097666349566409,-0.021358089976748873,-0.025770716845441986,-0.016812659143717847,0.008958057701724139,-0.03145575632631528,-0.03145575632631528,0
resnet1d,cpsc_ptbxl,44,dirichlet,2057,2120,0.7637335926105979,0.3929245283018868,0.010129219081652815,-0.02122052019410714,-0.02565797689704659,-0.01665203025427442,0.00900594664277217,-0.03134973927575996,-0.03134973927575996,0
resnet1d,cpsc_ptbxl,44,em_prior,2057,2120,0.7637335926105979,0.3929245283018868,-0.012443498321084455,0.016983649256105016,0.01418650643946527,0.020232093400674656,0.006045586961209387,0.02942714757718947,0.02942714757718947,1
resnet1d,cpsc_ptbxl,44,bbse_prior,2057,2120,0.7637335926105979,0.3929245283018868,0.016061655461166457,0.004024489700194367,0.0013677778398698988,0.006962725909530701,0.005594948069660802,-0.01203716576097209,-0.01203716576097209,1
resnet1d,cpsc_ptbxl,45,ts,2057,2120,0.7739426349052018,0.44669811320754715,0.012962656213494735,0.01763632747752375,0.017251843107571427,0.017963956314339193,0.0007121132067677664,0.004673671264029015,0.004673671264029015,1
resnet1d,cpsc_ptbxl,45,platt,2057,2120,0.7739426349052018,0.44669811320754715,0.014782487499827161,0.011940756251480278,0.01052957799270682,0.013287181833550633,0.002757603840843814,-0.002841731248346883,-0.002841731248346883,1
resnet1d,cpsc_ptbxl,45,isotonic,2057,2120,0.7739426349052018,0.44669811320754715,0.006682010924390684,0.006304011764394046,0.0036170588900589517,0.00889772128855461,0.0052806623984956585,-0.00037799915999663786,-0.00037799915999663786,1
resnet1d,cpsc_ptbxl,45,vector,2057,2120,0.7739426349052018,0.44669811320754715,0.01647311822801438,0.01369071699931812,0.011634581595916835,0.015574878111316337,0.003940296515399502,-0.00278240122869626,-0.00278240122869626,1
resnet1d,cpsc_ptbxl,45,matrix,2057,2120,0.7739426349052018,0.44669811320754715,0.014154443446044164,0.011132386934937899,0.00842071368781767,0.013619762776644537,0.005199049088826867,-0.0030220565111062653,-0.0030220565111062653,1
resnet1d,cpsc_ptbxl,45,dirichlet,2057,2120,0.7739426349052018,0.44669811320754715,0.013894303763807153,0.010945220724730698,0.008176703807549505,0.013516740694041057,0.0053400368864915514,-0.0029490830390764555,-0.0029490830390764555,1
resnet1d,cpsc_ptbxl,45,em_prior,2057,2120,0.7739426349052018,0.44669811320754715,0.020396406907322556,0.08025576434986645,0.06363519156345568,0.09814269411707452,0.03450750255361884,0.05985935744254389,0.05985935744254389,1
resnet1d,cpsc_ptbxl,45,bbse_prior,2057,2120,0.7739426349052018,0.44669811320754715,0.010671089347836282,0.05061146336341807,0.038485049195137844,0.06301807246056819,0.024533023265430345,0.03994037401558179,0.03994037401558179,1
resnet1d,cpsc_ptbxl,46,ts,2057,2120,0.7613028682547399,0.43160377358490565,0.026106210468443844,0.030214533854078407,0.029557576940601512,0.030868238672023224,0.0013106617314217126,0.004108323385634563,0.004108323385634563,1
resnet1d,cpsc_ptbxl,46,platt,2057,2120,0.7613028682547399,0.43160377358490565,0.030088570957166605,0.032292285443253965,0.030110064963674875,0.03431638107232463,0.0042063161086497575,0.0022037144860873603,0.0022037144860873603,1
resnet1d,cpsc_ptbxl,46,isotonic,2057,2120,0.7613028682547399,0.43160377358490565,0.013370365808090846,0.04884150107220819,0.04472162809501681,0.052726407733845966,0.008004779638829153,0.03547113526411735,0.03547113526411735,1
resnet1d,cpsc_ptbxl,46,vector,2057,2120,0.7613028682547399,0.43160377358490565,0.02732742261054794,0.03219014210750232,0.028686625382190627,0.035878211777939574,0.007191586395748947,0.004862719496954378,0.004862719496954378,1
resnet1d,cpsc_ptbxl,46,matrix,2057,2120,0.7613028682547399,0.43160377358490565,0.023281737606126285,0.022485718565955493,0.018391001531905978,0.026533545185671702,0.008142543653765724,-0.0007960190401707923,-0.0007960190401707923,1
