pair,arch,seed,shift_name,shift_type,T_shift,T_relative,cal_entropy_mean,n_cal,fit_status
chapman_cpsc,inceptiontime,46,noise12,noise,1.4656882669738205,0.990396116706297,0.283907983965971,1979,ok
chapman_cpsc,inceptiontime,46,noise6,noise,1.460042654493757,0.9865812586613268,0.3135269475266662,1979,ok
chapman_cpsc,inceptiontime,46,noise0,noise,1.534435901491264,1.0368503265086302,0.4311817569610217,1979,ok
chapman_cpsc,inceptiontime,46,noise-6,noise,2.67101531997185,1.8048607334661826,0.7420208542527317,1979,ok
chapman_cpsc,inceptiontime,46,gain0.5,gain,1.6279525448094407,1.100041471908844,0.26741421598611675,1979,ok
chapman_cpsc,inceptiontime,46,gain2.0,gain,1.5438736077958946,1.0432275814033694,0.4459850700393452,1979,ok
cpsc_ptbxl,resnet1d,42,baseline,none,2.735393847264204,1.0,0.5900608435362212,1027,ok
cpsc_ptbxl,resnet1d,42,fs250,downsample,3.1169727348354144,1.139496872800546,0.4537154277085371,1027,ok
cpsc_ptbxl,resnet1d,42,fs125,downsample,3.123977528446331,1.1420576717209363,0.42966931318984447,1027,ok
cpsc_ptbxl,resnet1d,42,leads6,leads,2.6893662187529674,0.983173308458937,0.5588849766442244,1027,ok
cpsc_ptbxl,resnet1d,42,leads3,leads,2.696722132689479,0.9858624692698631,0.504127296765471,1027,ok
cpsc_ptbxl,resnet1d,42,leads2,leads,2.7873311945911614,1.0189871551326704,0.5115673437386866,1027,ok
cpsc_ptbxl,resnet1d,42,leads1,leads,2.9469104940424438,1.0773258472412621,0.5776809234157627,1027,ok
cpsc_ptbxl,resnet1d,42,noise24,noise,2.73209329888521,0.9987933918977353,0.5896424117762785,1027,ok
cpsc_ptbxl,resnet1d,42,noise12,noise,2.701659491034835,0.987667459198569,0.5844739903962167,1027,ok
cpsc_ptbxl,resnet1d,42,noise6,noise,2.761107141558369,1.0094002164696987,0.5816139285523423,1027,ok
cpsc_ptbxl,resnet1d,42,noise0,noise,3.2605957619759725,1.1920023016930625,0.6606064216463797,1027,ok
cpsc_ptbxl,resnet1d,42,noise-6,noise,6.256347354480834,2.2871833833866746,0.8933883401323971,1027,ok
cpsc_ptbxl,resnet1d,42,gain0.5,gain,2.6013240290453323,0.9509870147756013,0.5274422221168472,1027,ok
cpsc_ptbxl,resnet1d,42,gain2.0,gain,4.24327539452532,1.5512484239771245,0.7964242925389385,1027,ok
cpsc_ptbxl,resnet1d,43,baseline,none,2.5512353145238826,1.0,0.6833383628959707,1027,ok
cpsc_ptbxl,resnet1d,43,fs250,downsample,2.682771550242979,1.0515578609978766,0.5795912114339185,1027,ok
cpsc_ptbxl,resnet1d,43,fs125,downsample,2.794492313883466,1.0953487112595024,0.5157153461098807,1027,ok
cpsc_ptbxl,resnet1d,43,leads6,leads,2.4245880334103314,0.9503584477713353,0.714162473425883,1027,ok
cpsc_ptbxl,resnet1d,43,leads3,leads,2.32289280071613,0.9104972745917141,0.7649783517169316,1027,ok
cpsc_ptbxl,resnet1d,43,leads2,leads,1.925836300767175,0.7548642376513117,0.9226540526591539,1027,ok
cpsc_ptbxl,resnet1d,43,leads1,leads,1.8245924948368772,0.7151800088567631,1.1293383303309605,1027,ok
cpsc_ptbxl,resnet1d,43,noise24,noise,2.549407208684756,0.9992834428761944,0.6829816406066543,1027,ok
cpsc_ptbxl,resnet1d,43,noise12,noise,2.5539010410417786,1.0010448767711548,0.6718729204246091,1027,ok
