direction,source,target,arch,seed,shift,shift_type,raw_ece,raw_brier_rel,ts_brier_rel,ts_delta_ece,brier_rel_improvement,safety,safety_source
chapman->cpsc,chapman,cpsc,resnet1d,43,noise24,noise,0.36865810434796065,0.14160385901534778,0.10892038813386973,-0.045494284043540334,0.03268347088147805,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,noise12,noise,0.36374183121258935,0.13752286998541485,0.10575978978050515,-0.04521076814166586,0.0317630802049097,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,noise6,noise,0.353035309208959,0.1286177620064213,0.0982622785668312,-0.04458200039281601,0.030355483439590103,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,noise0,noise,0.2629072817054708,0.08474744328132279,0.061037797990340786,-0.045775446635874184,0.023709645290982004,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,noise-6,noise,0.3862229009519599,0.158468588098242,0.1220105882996157,-0.05691693497251332,0.036457999798626295,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,gain0.5,gain,0.3237903437327051,0.1072803772318785,0.07896623121840221,-0.044856745536757614,0.028314146013476288,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,43,gain2.0,gain,0.33821706584978084,0.1148034179524661,0.08537841676649233,-0.04622264399004944,0.02942500118597377,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,fs250,downsample,0.4093356233968498,0.16832345300436288,0.13535728767029692,-0.041413523330742386,0.03296616533406596,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,fs125,downsample,0.36233450186549904,0.13454962877444226,0.09689634884006168,-0.05729241973553051,0.037653279934380585,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,leads6,leads,0.3510107301434684,0.12398337977718063,0.08769348864526028,-0.05558048269985927,0.036289891131920354,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,leads3,leads,0.30034083726743016,0.10034312652999121,0.06923625098641087,-0.07308826693672602,0.03110687554358034,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,leads2,leads,0.22367262982371888,0.07153501822681954,0.04544172363056932,-0.07541687558544652,0.02609329459625022,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,leads1,leads,0.445446114612109,0.2010807255619314,0.16162554550581565,-0.04694628872080597,0.03945518005611576,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,noise24,noise,0.36407766126843794,0.13843115407636508,0.09564133851734606,-0.05931306337556774,0.04278981555901902,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,noise12,noise,0.35288289705694637,0.13009833898762097,0.08784147180779886,-0.06042133269790845,0.042256867179822105,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,noise6,noise,0.3379670623033903,0.11559227174910772,0.07716162604347274,-0.06268679318223752,0.03843064570563498,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,noise0,noise,0.27532116470014567,0.07758716871934639,0.04550312999536895,-0.06468942533540972,0.032084038723977436,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,noise-6,noise,0.22520259634233253,0.051900432898446584,0.02418864651159021,-0.07303512428616038,0.027711786386856375,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,gain0.5,gain,0.34729517236855384,0.1250853645181792,0.08965797103325235,-0.05612769727028766,0.03542739348492685,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,44,gain2.0,gain,0.3516976317052457,0.1278310950940884,0.08749448492439378,-0.0570258032173826,0.04033661016969463,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,fs250,downsample,0.4202574977971982,0.17497273881446979,0.12748174456320557,-0.05998206281929053,0.04749099425126421,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,fs125,downsample,0.3618977232027555,0.13755501220422664,0.0729812082111033,-0.09740971661388376,0.06457380399312335,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,leads6,leads,0.3798744188618441,0.15689950026853192,0.10143163826588332,-0.07380003963560694,0.055467862002648596,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,leads3,leads,0.42776918418661625,0.1832437205019168,0.1222332697048282,-0.07794655478857837,0.06101045079708861,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,leads2,leads,0.415465327139186,0.179367293084215,0.11753750066808122,-0.08669292824797581,0.06182979241613379,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,leads1,leads,0.45910466690185797,0.2134200529227766,0.16832102990951428,-0.052270333489779774,0.045099023013262324,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,noise24,noise,0.3850412469938591,0.1632836550547226,0.10503766661559098,-0.07655689012365091,0.058245988439131605,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,noise12,noise,0.37252482695650524,0.15105515896493768,0.09491289509817755,-0.0769875480512216,0.056142263866760134,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,noise6,noise,0.34517103073057315,0.1303289283983783,0.0760120180071945,-0.07948952908962892,0.05431691039118382,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,noise0,noise,0.3417917810022447,0.12151007279126154,0.06610040803895072,-0.08605553875579952,0.05540966475231082,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,noise-6,noise,0.6286893729242052,0.4144074819838183,0.27328754820226164,-0.11913570729959044,0.14111993378155668,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,gain0.5,gain,0.3518718508591686,0.12523523544333154,0.07698874302268333,-0.07598401525260262,0.04824649242064821,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,45,gain2.0,gain,0.36830364544810446,0.1415418878922349,0.08161264674728996,-0.08515289763436928,0.05992924114494494,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,fs250,downsample,0.4085695537092013,0.16986119208318606,0.14102352505865462,-0.03908622927291,0.028837667024531444,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,fs125,downsample,0.4182838134355884,0.17661908648150815,0.14378962406840537,-0.04646200820776086,0.03282946241310278,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,leads6,leads,0.3884294452716102,0.15865029628684152,0.11478216249008136,-0.0561028403471156,0.04386813379676016,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,leads3,leads,0.23205737829083783,0.05414712139370734,0.03329356128562093,-0.05407585837120349,0.020853560108086408,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,leads2,leads,0.26999814021508883,0.07870354931923029,0.05610815980888222,-0.041217787990452504,0.02259538951034807,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,leads1,leads,0.1260260912724473,0.016485270486401443,0.006029511527326629,-0.049103327125385954,0.010455758959074815,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,noise24,noise,0.40863991630949387,0.17529167685283004,0.12801963110526107,-0.058182646016616046,0.047272045747568964,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,noise12,noise,0.4064049802017093,0.17301747306630066,0.12568046294911409,-0.05802935690467603,0.04733701011718658,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,noise6,noise,0.38440453183137907,0.15171312796199787,0.10930704095691722,-0.056456512076252574,0.04240608700508065,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,noise0,noise,0.2904897617081329,0.09162944597363253,0.058965288182066304,-0.058337268784700136,0.03266415779156622,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,noise-6,noise,0.2935810589460047,0.09110231566019185,0.0508762336765545,-0.07807972001724603,0.04022608198363735,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,gain0.5,gain,0.3530768409278231,0.12824914124847475,0.08863165465952055,-0.058454225782767766,0.0396174865889542,1,computed
chapman->cpsc,chapman,cpsc,resnet1d,46,gain2.0,gain,0.32782896589331595,0.10981876568663486,0.07216997086070846,-0.06379391636533505,0.037648794825926396,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,fs250,downsample,0.40105516513552797,0.16441301636166278,0.12190880470409127,-0.05656898990786208,0.04250421165757151,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,fs125,downsample,0.44088766758485937,0.1994645928298583,0.1643713998721836,-0.04651111835494548,0.035093192957674685,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,leads6,leads,0.3355404634477657,0.11452137086938059,0.07024493572090942,-0.07334014517293691,0.04427643514847117,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,leads3,leads,0.4432881892555108,0.19820410447330164,0.14974202823069255,-0.06103306953464088,0.04846207624260909,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,leads2,leads,0.3782236602064108,0.15062478219146008,0.08773964424567761,-0.09648795386907488,0.06288513794578247,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,leads1,leads,0.379945023768885,0.15970857360824822,0.10559698389216357,-0.10003594609923055,0.05411158971608465,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,noise24,noise,0.41272885109379037,0.17687310502845577,0.11143611130492945,-0.08165358680604778,0.06543699372352632,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,noise12,noise,0.4014170579776257,0.1657358455252141,0.10168439294411481,-0.08251636449252675,0.06405145258109927,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,noise6,noise,0.36533062017772033,0.1352578774471245,0.07880965776939124,-0.08256514167826223,0.056448219677733266,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,noise0,noise,0.29688133432034974,0.09227527362012727,0.049344626905018486,-0.08222300432101237,0.04293064671510879,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,noise-6,noise,0.37440274236997984,0.15900893011684955,0.09822536706947493,-0.0795922561560985,0.06078356304737462,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,gain0.5,gain,0.39385944932646,0.16385091346420153,0.11543930814418438,-0.06708069671762845,0.04841160532001715,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,42,gain2.0,gain,0.366835393047115,0.14252740498384597,0.08628873839920037,-0.07765764190219093,0.0562386665846456,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,fs250,downsample,0.4069156959104628,0.1666085900415879,0.13815074553111836,-0.04008769417949626,0.028457844510469538,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,fs125,downsample,0.42394513173892945,0.184652154997164,0.15150109020358604,-0.04369685111830668,0.03315106479357796,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,leads6,leads,0.35958037742401305,0.13794936747067366,0.11175889825409674,-0.05097107255496425,0.026190469216576917,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,leads3,leads,0.23608893641414821,0.05534773050774869,0.032688275110223125,-0.05800322325675539,0.022659455397525563,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,leads2,leads,0.26059349060065234,0.06622806307435677,0.04587911687513194,-0.04748422872353794,0.020348946199224838,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,leads1,leads,0.5977519025220399,0.36163486947647067,0.2977115314438963,-0.05482562831136928,0.06392333803257438,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,noise24,noise,0.32848620995146277,0.11134222094554938,0.08024772844598199,-0.05434411017478463,0.03109449249956739,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,noise12,noise,0.31915725711342213,0.10785019663851085,0.0763104236330657,-0.05479022012552265,0.03153977300544515,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,noise6,noise,0.3092551572295839,0.10143228994305964,0.06900841755276488,-0.05652695297738336,0.03242387239029476,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,noise0,noise,0.2908204072805096,0.09509717346384167,0.062119440030632966,-0.06105384666208016,0.0329777334332087,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,noise-6,noise,0.2688082847290861,0.07605343016934579,0.04011094861656646,-0.07500847095921825,0.035942481552779335,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,gain0.5,gain,0.34652625245488883,0.12255236075461316,0.08634108605268277,-0.06077950250117381,0.03621127470193039,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,43,gain2.0,gain,0.3074311492985569,0.10639709627113685,0.07331825848718028,-0.05880596600982019,0.033078837783956566,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,fs250,downsample,0.41310671292000256,0.17153134423988417,0.12306059298976157,-0.07055852718747851,0.048470751250122596,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,fs125,downsample,0.434627820348839,0.1892947125650446,0.12666970274748515,-0.07738826785736241,0.06262500981755945,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,leads6,leads,0.3717839162450091,0.14464371841397886,0.07866601863688713,-0.09390294524665577,0.06597769977709173,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,leads3,leads,0.2893094279241733,0.08467573022030925,0.03346240789270024,-0.10473958580926965,0.05121332232760901,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,leads2,leads,0.23586094065111574,0.059718965461973805,0.024363175411901784,-0.09602119462147848,0.03535579005007202,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,leads1,leads,0.2947054549921805,0.09413092793717662,0.03592372752660873,-0.12818676137572518,0.058207200410567886,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,noise24,noise,0.41016729012066544,0.17783987356480177,0.09922506986744675,-0.10133647366952514,0.07861480369735502,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,noise12,noise,0.41101239459767563,0.17773128939206706,0.09810111294416202,-0.10372967554550583,0.07963017644790504,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,noise6,noise,0.40671093047161155,0.1743250533171756,0.09423138528113853,-0.10666882605680428,0.08009366803603707,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,noise0,noise,0.4106966551686865,0.17610723248611795,0.08999703271140871,-0.11410795435430393,0.08611019977470924,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,noise-6,noise,0.26271853088600566,0.0777173427982158,0.03252451824110449,-0.11012354648201941,0.0451928245571113,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,gain0.5,gain,0.3674831044715087,0.13981538477066788,0.08815661225458046,-0.07734736256228186,0.051658772516087414,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,44,gain2.0,gain,0.36426172500909637,0.13757701272573775,0.06265120427105186,-0.11113187094361981,0.07492580845468588,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,fs250,downsample,0.4151473137257029,0.17787265670438762,0.15739065174897027,-0.02743593039465736,0.020482004955417354,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,fs125,downsample,0.4515414759803143,0.20170246313997928,0.1864734292806468,-0.018238560525381253,0.01522903385933247,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,leads6,leads,0.34343880324694326,0.1187142093993536,0.09091643702168689,-0.0423805783131152,0.027797772377666716,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,leads3,leads,0.2703517828904302,0.07633151537439128,0.048610528753112524,-0.05603115365085798,0.02772098662127876,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,leads2,leads,0.23845958425388447,0.05931504295317505,0.0347993068672724,-0.054765287485814024,0.02451573608590265,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,leads1,leads,0.2252024474899257,0.060674168394439024,0.03310410789810593,-0.06696428325368431,0.027570060496333093,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,noise24,noise,0.3758060520870538,0.1439921525301716,0.10898144052167552,-0.045855426443139835,0.03501071200849609,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,noise12,noise,0.35669876538011347,0.13010732667326758,0.09714582741512767,-0.04589893025815994,0.032961499258139904,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,noise6,noise,0.3268938755807321,0.1084636202284888,0.0786130280276095,-0.04680513369489475,0.029850592200879295,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,noise0,noise,0.2398583708097504,0.058000493441372064,0.03604685516637353,-0.04756011125215798,0.021953638274998535,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,noise-6,noise,0.18893144894366376,0.037141831462619644,0.018763444761853192,-0.04994443007546526,0.018378386700766452,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,gain0.5,gain,0.37056420779065047,0.1400012008777165,0.10870863407821102,-0.04592544681924571,0.031292566799505483,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,45,gain2.0,gain,0.29606001520364367,0.08737126694946085,0.06332936818023935,-0.0429454197084308,0.024041898769221498,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,fs250,downsample,0.42841105040820965,0.18562310555355138,0.15162077961645248,-0.04544993524611757,0.0340023259370989,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,fs125,downsample,0.4506123852884484,0.20535795737741064,0.17176077354010208,-0.04086398990988882,0.03359718383730856,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,leads6,leads,0.3866979184421326,0.15094867055488884,0.10100967798594669,-0.07121346356268593,0.049938992568942145,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,leads3,leads,0.26134170499775417,0.07910708717525847,0.04018457367031909,-0.08831120523831121,0.038922513504939374,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,leads2,leads,0.28189780005052706,0.0854970680577458,0.04547447842966181,-0.08208894565781916,0.04002258962808399,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,leads1,leads,0.28952904970797566,0.10265021017419677,0.054837060859015324,-0.1202412578769183,0.04781314931518145,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,noise24,noise,0.41230433842085923,0.1762331073160026,0.118190520310018,-0.07540071432267864,0.05804258700598461,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,noise12,noise,0.4181888561258751,0.18292759316618468,0.12190774931046607,-0.07671909024403722,0.06101984385571861,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,noise6,noise,0.4195758399482767,0.1852094954022505,0.12294127998030174,-0.077878336796678,0.06226821542194877,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,noise0,noise,0.4523509409315482,0.21079023550514925,0.13594928293737157,-0.08628681237281977,0.07484095256777767,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,noise-6,noise,0.4824245572824252,0.24852495457353155,0.16061270177420858,-0.09141920305031875,0.08791225279932297,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,gain0.5,gain,0.3590418170405404,0.14231126020075868,0.09374735942604566,-0.07213635869029622,0.04856390077471302,1,computed
chapman->cpsc,chapman,cpsc,inceptiontime,46,gain2.0,gain,0.35544202121599777,0.13295897309022225,0.08007714440686992,-0.08040605458696087,0.05288182868335234,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,fs250,downsample,0.6125560384227883,0.3887720323499019,0.10357836416124933,-0.3006530162785185,0.28519366818865255,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,fs125,downsample,0.6225732324931359,0.39096342220022096,0.10236369114107577,-0.3026163381073087,0.28859973105914516,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,leads6,leads,0.49277360955354876,0.2539826066903621,0.049807617380546315,-0.2709371636870022,0.20417498930981579,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,leads3,leads,0.5866444376295794,0.3450279153987031,0.08529026368010321,-0.30432103295919943,0.25973765171859986,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,leads2,leads,0.6198890115527373,0.3857171242707112,0.08575096277326234,-0.3272880131427341,0.29996616149744887,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,leads1,leads,0.589153630458526,0.3505837110286284,0.07702976492698628,-0.3112865251604369,0.27355394610164213,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,noise24,noise,0.4261987281981225,0.19451986774474125,0.029356267301810866,-0.25165762678049086,0.16516360044293038,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,noise12,noise,0.46759409449457695,0.22844157786712155,0.0431947861340128,-0.2587313922864213,0.18524679173310876,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,noise6,noise,0.505933842562707,0.26305941114067366,0.054823246396130426,-0.26828947666495717,0.20823616474454323,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,noise0,noise,0.4388376453852747,0.2198437449397875,0.04677246856860854,-0.23482738129362918,0.17307127637117897,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,noise-6,noise,0.32736038261573,0.11484338540416565,0.024206348983490826,-0.17445712933314708,0.09063703642067483,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,gain0.5,gain,0.5708581224393567,0.3272282475651683,0.0821245432194294,-0.2956231947351778,0.24510370434573886,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,42,gain2.0,gain,0.3796022774628324,0.17227352660343848,0.048249961604518575,-0.17916366874965567,0.1240235649989199,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,fs250,downsample,0.5580045495648074,0.32813530743788943,0.08439580353800578,-0.2726995402406024,0.24373950389988364,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,fs125,downsample,0.593704357843869,0.3704159483150594,0.09880104772732426,-0.2889905904006905,0.2716149005877352,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,leads6,leads,0.4473269154439326,0.1988214749388577,0.048261441514555345,-0.22744104734137768,0.15056003342430235,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,leads3,leads,0.4613674158162125,0.2125592235977921,0.05200994689719698,-0.23236917108365304,0.16054927670059513,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,leads2,leads,0.3443331865354245,0.12202949753654727,0.025208205294105848,-0.1813313569348797,0.09682129224244142,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,leads1,leads,0.1799557225898965,0.035193619878399356,0.008889131205034364,-0.085735222222497,0.02630448867336499,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,noise24,noise,0.40309886761419494,0.17275455637537995,0.0318699171537348,-0.22310650021870382,0.14088463922164515,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,noise12,noise,0.4312514409197879,0.19278346230484436,0.041325355785111755,-0.22903135660149562,0.1514581065197326,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,noise6,noise,0.4705198843978399,0.22817967902593803,0.051836589043615836,-0.24176077051481654,0.17634308998232218,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,noise0,noise,0.4711757086938313,0.23033634851911777,0.05322450059870028,-0.238833402112638,0.1771118479204175,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,noise-6,noise,0.28360580474142727,0.08655424013770498,0.0198442729519118,-0.14271973737830862,0.06670996718579318,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,gain0.5,gain,0.5009183536358945,0.25347341015182456,0.06210262329552946,-0.25369285410375364,0.1913707868562951,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,43,gain2.0,gain,0.44314911910310184,0.22565027047672384,0.06507426460789892,-0.2029607564318964,0.16057600586882492,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,fs250,downsample,0.5154406354037057,0.2703370092690256,0.04453671561482885,-0.30185558220522213,0.22580029365419674,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,fs125,downsample,0.44174748797486973,0.19673961675172558,0.033958130987730206,-0.2574925878069212,0.16278148576399537,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,leads6,leads,0.41399591175506456,0.18293688280103876,0.018478611794832574,-0.2769132585955886,0.1644582710062062,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,leads3,leads,0.3319445325407274,0.1165388763567791,0.01791279184876557,-0.19848277380106508,0.09862608450801354,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,leads2,leads,0.22673828154319428,0.05691428452408014,0.012017340882046479,-0.12020851033976947,0.044896943642033664,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,leads1,leads,0.18250324005669658,0.033108556669528076,0.010425311600016338,-0.08062656632102506,0.022683245069511738,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,noise24,noise,0.41868086046455416,0.18958906077115356,0.01644336453051731,-0.2897958170778496,0.17314569624063625,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,noise12,noise,0.44356850009679083,0.2100614908854857,0.023994935355481098,-0.2901670439102053,0.18606655553000462,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,noise6,noise,0.4750925716298785,0.23800534561468703,0.0339440867094488,-0.29450187412467993,0.20406125890523824,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,noise0,noise,0.4405192501272635,0.20438415087756986,0.02756210870116697,-0.27599045064323857,0.1768220421764029,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,noise-6,noise,0.41117932194150003,0.17062199720756482,0.02763738020888145,-0.24503301184271692,0.14298461699868337,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,gain0.5,gain,0.36129251076510516,0.14569962063654623,0.017780677824098052,-0.22830504155772255,0.12791894281244817,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,44,gain2.0,gain,0.41669132087854216,0.19481586679142004,0.032504155736459255,-0.2427638785153091,0.16231171105496078,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,fs250,downsample,0.6122288306257987,0.3915172067789318,0.0929713378793045,-0.3150396323947301,0.2985458688996273,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,fs125,downsample,0.5271242301439713,0.3061393898513326,0.06996417949371839,-0.27925421501283004,0.2361752103576142,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,leads6,leads,0.3782651543189001,0.14732147955530803,0.014587239737226724,-0.25990544759929046,0.1327342398180813,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,leads3,leads,0.3648482719346854,0.12865153232009593,0.030155938871809156,-0.20903352802661834,0.09849559344828678,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,leads2,leads,0.3006566865775739,0.08700653716222206,0.024617839443484668,-0.15399447672535332,0.062388697718737396,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,leads1,leads,0.2954830482454633,0.08748078255628987,0.024583471805646927,-0.13866773599305252,0.06289731075064295,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,noise24,noise,0.377909245225104,0.1604769957775118,0.01221253420291616,-0.27062060643276126,0.14826446157459564,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,noise12,noise,0.40198330204482363,0.1764586124609725,0.017198111928002757,-0.27152205789051276,0.15926050053296975,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,noise6,noise,0.43553397999461396,0.20109487247400964,0.026917049066175713,-0.269042177321578,0.17417782340783394,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,noise0,noise,0.462635026658664,0.22060592043439006,0.04122975418741789,-0.25810631315546856,0.17937616624697217,1,computed
cpsc->ptbxl,cpsc,ptbxl,resnet1d,45,noise-6,noise,0.48227481200654254,0.2373862300239924,0.048050384391536236,-0.2604222966109627,0.18933584563245615,1,computed
